received_at,sequence,millis,gain,integration_time,pwm_percent,pwm_raw,page,415,445,480,515,555,590,630,680,nir,clear
2026-09-14T20:17:14.042766+00:00,708,507786,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:14.763259+00:00,709,508503,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:15.483193+00:00,710,509220,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:16.194969+00:00,711,509938,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:16.914827+00:00,712,510655,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:17.635300+00:00,713,511372,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:18.345956+00:00,714,512089,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:19.067378+00:00,715,512805,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:19.777489+00:00,716,513522,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:20.498266+00:00,717,514239,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:21.219173+00:00,718,514957,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:21.930728+00:00,719,515675,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:22.651567+00:00,720,516391,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:23.362822+00:00,721,517109,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:24.083339+00:00,722,517826,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:24.802501+00:00,723,518543,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:25.515548+00:00,724,519260,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:26.234566+00:00,725,519976,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:26.947597+00:00,726,520693,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:27.667171+00:00,727,521411,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:28.379909+00:00,728,522128,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:29.099332+00:00,729,522846,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:29.818891+00:00,730,523564,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:30.530624+00:00,731,524280,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:31.250662+00:00,732,524997,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:31.970350+00:00,733,525714,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:32.682981+00:00,734,526431,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:33.402488+00:00,735,527148,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:34.115513+00:00,736,527864,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:34.834431+00:00,737,528582,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:35.548552+00:00,738,529300,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:36.268861+00:00,739,530017,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:36.989066+00:00,740,530735,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:37.700977+00:00,741,531452,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:38.421663+00:00,742,532169,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:39.133296+00:00,743,532886,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:39.851402+00:00,744,533603,128x,300ms,25,64,0,0,0,0,0,0,0,0,0,0,2
2026-09-14T20:17:40.573621+00:00,745,534320,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:41.285932+00:00,746,535036,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:42.005363+00:00,747,535754,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:42.717395+00:00,748,536471,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:43.436880+00:00,749,537189,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:44.157083+00:00,750,537906,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:44.869433+00:00,751,538624,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:45.589327+00:00,752,539340,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:46.301580+00:00,753,540057,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:47.021917+00:00,754,540774,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:47.740865+00:00,755,541491,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:48.452101+00:00,756,542208,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:49.173857+00:00,757,542925,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:49.885167+00:00,758,543642,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:50.605573+00:00,759,544360,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:17:51.326027+00:00,760,545078,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:52.036858+00:00,761,545795,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:52.757803+00:00,762,546511,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:53.469451+00:00,763,547228,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:17:54.189907+00:00,764,547945,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:54.908176+00:00,765,548662,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:55.621278+00:00,766,549379,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:56.341307+00:00,767,550096,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:57.062046+00:00,768,550814,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:57.773018+00:00,769,551531,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:58.493122+00:00,770,552249,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:59.204908+00:00,771,552966,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:17:59.925321+00:00,772,553682,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:00.638009+00:00,773,554399,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:01.357359+00:00,774,555116,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:02.076657+00:00,775,555834,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:02.788686+00:00,776,556551,128x,300ms,25,64,1,0,0,0,0,0,0,0,0,0,2
2026-09-14T20:18:03.509377+00:00,777,557267,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:04.221865+00:00,778,557985,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:04.941972+00:00,779,558702,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:05.662047+00:00,780,559420,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:06.373530+00:00,781,560138,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:07.093198+00:00,782,560855,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:07.812596+00:00,783,561571,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:08.525251+00:00,784,562288,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:18:09.245763+00:00,785,563005,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:09.957693+00:00,786,563722,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:18:10.676798+00:00,787,564439,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:18:11.397147+00:00,788,565156,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:12.109514+00:00,789,565873,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:12.828997+00:00,790,566591,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:13.541281+00:00,791,567309,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:14.260829+00:00,792,568026,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:14.981384+00:00,793,568742,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:15.693155+00:00,794,569459,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:16.412548+00:00,795,570176,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:18:17.125018+00:00,796,570893,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:17.845179+00:00,797,571610,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:18.563790+00:00,798,572327,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:19.275924+00:00,799,573045,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:18:19.997458+00:00,800,573762,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:20.711215+00:00,801,574480,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:21.429346+00:00,802,575197,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:22.148295+00:00,803,575913,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:22.861257+00:00,804,576630,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:23.580103+00:00,805,577347,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:18:24.299303+00:00,806,578064,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:18:25.012070+00:00,807,578782,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:25.731304+00:00,808,579499,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:18:26.451710+00:00,809,580216,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:18:27.164005+00:00,810,580934,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:27.883696+00:00,811,581651,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:28.596019+00:00,812,582368,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:29.316103+00:00,813,583085,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:30.031876+00:00,814,583801,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:30.751299+00:00,815,584518,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:31.463669+00:00,816,585235,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:32.182254+00:00,817,585953,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:32.902559+00:00,818,586671,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:33.614665+00:00,819,587387,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:34.334320+00:00,820,588105,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:35.047301+00:00,821,588823,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:35.767388+00:00,822,589540,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:36.486147+00:00,823,590257,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:37.198525+00:00,824,590973,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:37.919149+00:00,825,591690,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:38.630612+00:00,826,592407,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:39.351301+00:00,827,593124,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:40.063749+00:00,828,593842,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:40.784262+00:00,829,594560,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:41.504613+00:00,830,595276,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:42.219510+00:00,831,595994,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:42.932552+00:00,832,596711,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:43.652792+00:00,833,597428,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:44.371825+00:00,834,598145,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:45.084131+00:00,835,598861,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:45.804553+00:00,836,599578,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:46.516458+00:00,837,600296,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:47.236234+00:00,838,601013,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:47.956654+00:00,839,601731,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:18:48.669083+00:00,840,602447,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:49.388354+00:00,841,603165,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:50.100649+00:00,842,603882,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:50.820221+00:00,843,604599,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:51.541006+00:00,844,605316,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:52.250686+00:00,845,606032,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:52.972667+00:00,846,606749,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:53.684957+00:00,847,607467,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:54.403900+00:00,848,608185,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:18:55.125051+00:00,849,608902,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:55.836151+00:00,850,609618,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:56.556480+00:00,851,610336,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:57.268645+00:00,852,611053,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:57.988909+00:00,853,611770,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:58.707406+00:00,854,612487,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:18:59.420258+00:00,855,613203,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:00.139869+00:00,856,613920,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:19:00.860387+00:00,857,614638,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:01.572843+00:00,858,615356,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:02.292009+00:00,859,616073,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:03.004863+00:00,860,616791,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:03.725239+00:00,861,617507,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:04.444952+00:00,862,618224,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:05.155956+00:00,863,618941,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:05.876122+00:00,864,619658,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:06.588216+00:00,865,620376,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:07.308473+00:00,866,621092,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:19:08.020752+00:00,867,621809,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:08.738974+00:00,868,622527,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:09.458637+00:00,869,623244,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:10.171250+00:00,870,623962,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:10.891572+00:00,871,624679,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:11.605418+00:00,872,625396,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:12.323959+00:00,873,626113,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:13.043977+00:00,874,626830,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:13.756551+00:00,875,627547,128x,300ms,25,64,0,0,0,0,0,0,0,0,0,0,2
2026-09-14T20:19:14.475239+00:00,876,628263,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:15.196238+00:00,877,628981,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:15.908745+00:00,878,629698,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:16.628225+00:00,879,630416,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:17.340169+00:00,880,631133,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:18.060181+00:00,881,631851,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:18.779929+00:00,882,632567,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:19.491809+00:00,883,633284,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:20.211087+00:00,884,634001,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:20.925100+00:00,885,634718,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:19:21.643911+00:00,886,635435,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:22.364988+00:00,887,636152,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:23.077101+00:00,888,636869,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:19:23.796988+00:00,889,637587,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:19:24.508565+00:00,890,638304,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:25.228071+00:00,891,639022,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:25.948831+00:00,892,639738,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:26.659880+00:00,893,640455,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:27.380416+00:00,894,641172,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:28.100967+00:00,895,641889,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:28.812487+00:00,896,642606,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:29.533093+00:00,897,643323,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:30.244478+00:00,898,644041,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:30.964187+00:00,899,644758,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:31.683348+00:00,900,645476,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:32.396743+00:00,901,646193,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:33.116288+00:00,902,646909,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:33.827759+00:00,903,647626,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:34.548687+00:00,904,648343,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:35.267295+00:00,905,649061,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:35.979675+00:00,906,649778,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:36.698695+00:00,907,650494,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:37.411429+00:00,908,651212,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:38.131490+00:00,909,651929,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:38.851326+00:00,910,652647,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:39.563801+00:00,911,653365,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:40.282223+00:00,912,654082,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:41.002657+00:00,913,654798,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:41.714972+00:00,914,655515,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:42.435308+00:00,915,656232,128x,300ms,25,64,0,0,0,0,0,0,0,0,0,0,2
2026-09-14T20:19:43.147461+00:00,916,656949,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:19:43.867086+00:00,917,657667,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:44.586274+00:00,918,658383,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:45.297850+00:00,919,659101,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:46.018980+00:00,920,659818,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:46.731637+00:00,921,660536,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:47.451406+00:00,922,661253,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:48.171595+00:00,923,661969,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:48.883373+00:00,924,662686,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:49.601802+00:00,925,663403,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:50.315639+00:00,926,664120,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:51.035418+00:00,927,664838,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:51.755184+00:00,928,665555,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:19:52.467871+00:00,929,666272,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:53.186232+00:00,930,666990,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:53.898683+00:00,931,667707,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:19:54.619394+00:00,932,668424,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:55.339410+00:00,933,669140,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:56.051529+00:00,934,669858,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:56.770962+00:00,935,670575,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:57.483191+00:00,936,671292,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:58.203872+00:00,937,672009,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:58.923322+00:00,938,672727,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:19:59.635359+00:00,939,673443,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:20:00.354789+00:00,940,674161,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:20:01.074845+00:00,941,674879,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:20:01.785614+00:00,942,675596,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,3
2026-09-14T20:20:02.507557+00:00,943,676313,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:20:03.219342+00:00,944,677029,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:20:03.938980+00:00,945,677746,128x,300ms,25,64,0,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:20:04.659555+00:00,946,678463,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
2026-09-14T20:20:05.370851+00:00,947,679180,128x,300ms,25,64,1,0,0,0,0,1,0,0,0,0,2
