received_at,sequence,millis,gain,integration_time,page,415,445,480,515,555,590,630,680,nir,clear
2026-09-09T00:10:36.979036+00:00,753,252455,32x,300ms,0,998,3713,421,132,993,3700,420,131,18,3524
2026-09-09T00:10:37.651568+00:00,754,253121,32x,300ms,0,992,3698,419,131,993,3698,419,131,18,3522
2026-09-09T00:10:38.315051+00:00,755,253787,32x,300ms,0,993,3700,420,131,997,3710,421,132,18,3535
2026-09-09T00:10:38.979050+00:00,756,254452,32x,300ms,1,992,3696,419,131,989,3685,418,131,18,3509
2026-09-09T00:10:39.643547+00:00,757,255119,32x,300ms,1,990,3690,419,131,989,3688,419,131,18,3512
2026-09-09T00:10:40.307236+00:00,758,255784,32x,300ms,1,987,3685,418,131,989,3689,419,131,18,3513
2026-09-09T00:10:40.979042+00:00,759,256451,32x,300ms,1,990,3692,419,131,992,3699,420,131,18,3523
2026-09-09T00:10:41.643068+00:00,760,257117,32x,300ms,0,990,3693,419,131,991,3692,419,131,18,3517
2026-09-09T00:10:42.307787+00:00,761,257782,32x,300ms,0,991,3696,420,131,993,3699,420,131,18,3524
2026-09-09T00:10:42.970759+00:00,762,258448,32x,300ms,0,990,3693,420,131,990,3691,419,130,18,3516
2026-09-09T00:10:43.643137+00:00,763,259115,32x,300ms,0,991,3693,420,131,990,3691,419,131,18,3515
2026-09-09T00:10:44.299782+00:00,764,259780,32x,300ms,0,992,3698,420,131,993,3702,421,131,18,3526
2026-09-09T00:10:44.971841+00:00,765,260447,32x,300ms,1,991,3694,420,131,990,3694,420,131,18,3518
2026-09-09T00:10:45.635203+00:00,766,261113,32x,300ms,1,985,3673,417,131,985,3673,417,131,18,3503
2026-09-09T00:10:46.299481+00:00,767,261779,32x,300ms,1,987,3676,417,131,987,3674,417,130,18,3506
2026-09-09T00:10:46.970784+00:00,768,262445,32x,300ms,1,984,3667,416,129,983,3666,416,130,18,3497
2026-09-09T00:10:47.634625+00:00,769,263111,32x,300ms,0,986,3672,417,130,986,3674,417,130,18,3506
2026-09-09T00:10:48.299696+00:00,770,263777,32x,300ms,0,987,3677,418,131,985,3668,416,130,18,3500
2026-09-09T00:10:48.962703+00:00,771,264442,32x,300ms,0,983,3664,416,130,984,3668,417,130,18,3499
2026-09-09T00:10:49.635843+00:00,772,265108,32x,300ms,0,987,3677,418,130,988,3680,418,131,18,3510
2026-09-09T00:10:50.299561+00:00,773,265774,32x,300ms,0,987,3676,418,130,986,3675,418,130,18,3506
2026-09-09T00:10:50.962864+00:00,774,266439,32x,300ms,1,982,3664,416,130,982,3663,416,130,18,3495
2026-09-09T00:10:51.626761+00:00,775,267105,32x,300ms,1,987,3677,418,130,996,3701,421,131,18,3533
2026-09-09T00:10:52.291819+00:00,776,267771,32x,300ms,1,996,3704,421,132,994,3700,420,132,18,3532
2026-09-09T00:10:52.955373+00:00,777,268437,32x,300ms,1,998,3709,422,132,995,3700,421,131,18,3531
2026-09-09T00:10:53.627436+00:00,778,269104,32x,300ms,0,990,3686,419,131,989,3684,419,131,18,3514
2026-09-09T00:10:54.291124+00:00,779,269769,32x,300ms,0,990,3687,420,131,991,3691,420,131,18,3522
2026-09-09T00:10:54.954344+00:00,780,270435,32x,300ms,0,989,3684,419,131,991,3689,420,131,18,3520
2026-09-09T00:10:55.619035+00:00,781,271100,32x,300ms,0,991,3688,420,131,986,3676,418,130,18,3507
2026-09-09T00:10:56.291754+00:00,782,271767,32x,300ms,0,991,3690,420,131,990,3688,420,131,18,3518
2026-09-09T00:10:56.954418+00:00,783,272433,32x,300ms,1,987,3679,418,131,987,3682,419,131,18,3512
2026-09-09T00:10:57.619617+00:00,784,273098,32x,300ms,1,991,3692,420,131,1050,3945,450,139,19,3710
2026-09-09T00:10:58.283755+00:00,785,273765,32x,300ms,1,1151,4369,507,153,401,1472,167,47,7,1505
2026-09-09T00:10:58.947680+00:00,786,274429,32x,300ms,1,62,260,31,5,62,260,31,5,0,158
2026-09-09T00:10:59.611085+00:00,787,275093,32x,300ms,0,62,260,31,5,62,261,31,5,0,158
2026-09-09T00:11:00.267847+00:00,788,275757,32x,300ms,0,63,260,31,5,62,260,30,5,0,158
2026-09-09T00:11:00.931265+00:00,789,276420,32x,300ms,0,62,259,30,5,61,256,30,5,0,155
2026-09-09T00:11:01.594475+00:00,790,277084,32x,300ms,0,64,265,31,5,65,267,31,5,0,162
2026-09-09T00:11:02.258579+00:00,791,277747,32x,300ms,0,65,267,31,5,65,268,32,5,0,162
2026-09-09T00:11:02.923085+00:00,792,278411,32x,300ms,1,65,266,31,5,64,265,31,5,0,161
2026-09-09T00:11:03.587261+00:00,793,279073,32x,300ms,1,63,261,31,5,34,146,17,3,0,88
2026-09-09T00:11:04.243547+00:00,794,279737,32x,300ms,1,1,9,1,0,0,4,0,0,0,2
2026-09-09T00:11:04.916037+00:00,795,280398,32x,300ms,1,0,1,0,0,13,54,6,1,0,38
2026-09-09T00:11:05.570641+00:00,796,281060,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:06.227633+00:00,797,281721,32x,300ms,0,0,0,0,0,0,1,0,0,0,1
2026-09-09T00:11:06.891458+00:00,798,282383,32x,300ms,0,0,1,0,0,0,0,0,0,0,0
2026-09-09T00:11:07.555654+00:00,799,283044,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:08.211189+00:00,800,283705,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:08.875002+00:00,801,284366,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:09.532146+00:00,802,285028,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:10.203208+00:00,803,285689,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:10.859684+00:00,804,286351,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:11.523288+00:00,805,287013,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:12.179218+00:00,806,287674,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:12.843447+00:00,807,288335,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:13.507117+00:00,808,288996,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:14.162666+00:00,809,289657,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:14.827166+00:00,810,290319,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:15.483690+00:00,811,290980,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:16.147323+00:00,812,291642,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:16.812094+00:00,813,292303,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:17.467997+00:00,814,292965,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:18.132099+00:00,815,293626,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:18.795188+00:00,816,294288,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:19.451509+00:00,817,294949,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:20.114997+00:00,818,295610,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:20.778914+00:00,819,296272,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:21.444182+00:00,820,296934,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:22.098191+00:00,821,297595,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:22.762623+00:00,822,298257,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:23.419826+00:00,823,298919,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:24.082972+00:00,824,299581,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:24.747030+00:00,825,300242,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:25.403083+00:00,826,300903,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:26.066732+00:00,827,301564,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:26.731436+00:00,828,302226,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:27.387261+00:00,829,302887,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:28.051591+00:00,830,303549,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:28.715062+00:00,831,304211,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:29.370547+00:00,832,304873,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:30.034886+00:00,833,305534,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:30.699254+00:00,834,306196,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:31.356109+00:00,835,306857,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:32.019315+00:00,836,307518,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:32.682983+00:00,837,308179,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:33.339343+00:00,838,308841,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:34.003149+00:00,839,309504,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:34.666788+00:00,840,310165,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:35.323345+00:00,841,310827,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:35.987214+00:00,842,311488,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:36.651695+00:00,843,312150,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:37.307998+00:00,844,312810,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:37.971803+00:00,845,313472,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:38.627698+00:00,846,314133,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:39.291283+00:00,847,314795,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:39.954083+00:00,848,315456,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:40.611504+00:00,849,316118,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:41.274605+00:00,850,316779,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:41.939813+00:00,851,317442,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:42.603777+00:00,852,318102,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:43.259107+00:00,853,318764,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:43.923005+00:00,854,319425,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:44.579174+00:00,855,320087,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:45.243313+00:00,856,320748,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:45.907481+00:00,857,321411,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:46.563975+00:00,858,322071,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:47.228054+00:00,859,322734,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:47.891330+00:00,860,323395,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:48.555817+00:00,861,324057,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:49.211713+00:00,862,324717,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:49.875676+00:00,863,325379,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:50.531354+00:00,864,326040,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:51.195930+00:00,865,326702,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:51.858324+00:00,866,327363,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:52.516041+00:00,867,328026,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:53.179740+00:00,868,328686,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:53.843102+00:00,869,329349,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:54.499221+00:00,870,330009,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:55.163356+00:00,871,330671,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:55.828115+00:00,872,331332,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:56.483762+00:00,873,331994,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:57.147080+00:00,874,332655,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:57.803355+00:00,875,333317,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:58.467951+00:00,876,333978,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:59.131393+00:00,877,334640,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:11:59.795525+00:00,878,335301,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:00.451148+00:00,879,335963,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:01.115895+00:00,880,336624,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:01.779117+00:00,881,337286,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:02.435716+00:00,882,337946,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:03.099543+00:00,883,338608,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:03.755118+00:00,884,339269,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:04.419551+00:00,885,339932,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:05.083276+00:00,886,340593,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:05.746990+00:00,887,341255,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:06.403701+00:00,888,341916,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:07.059855+00:00,889,342578,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:07.723135+00:00,890,343238,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:08.389074+00:00,891,343900,32x,300ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:09.045780+00:00,892,344561,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:09.707670+00:00,893,345223,32x,300ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:10.489295+00:00,894,346007,32x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:10.953608+00:00,895,346468,32x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:11.424921+00:00,896,346929,32x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:11.906755+00:00,897,347422,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:12.368343+00:00,898,347884,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:12.832839+00:00,899,348345,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:13.296896+00:00,900,348806,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:13.753492+00:00,901,349267,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:14.215887+00:00,902,349728,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:14.673340+00:00,903,350189,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:15.136608+00:00,904,350651,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:15.601028+00:00,905,351113,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:16.057109+00:00,906,351575,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:16.520692+00:00,907,352035,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:16.984980+00:00,908,352497,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:17.440762+00:00,909,352958,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:17.905221+00:00,910,353420,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:18.364411+00:00,911,353881,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:18.828118+00:00,912,354341,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:19.283434+00:00,913,354802,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:19.747261+00:00,914,355263,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:20.211955+00:00,915,355725,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:20.668006+00:00,916,356186,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:21.131610+00:00,917,356647,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:21.595747+00:00,918,357108,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:22.052357+00:00,919,357569,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:22.516484+00:00,920,358031,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:22.979033+00:00,921,358493,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:23.436817+00:00,922,358955,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:23.900555+00:00,923,359415,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:24.356286+00:00,924,359876,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:24.819934+00:00,925,360337,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:25.276288+00:00,926,360799,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:25.739530+00:00,927,361260,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:26.204065+00:00,928,361719,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:26.659769+00:00,929,362181,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:27.124142+00:00,930,362642,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:27.588457+00:00,931,363104,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:28.051859+00:00,932,363566,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:28.507203+00:00,933,364026,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:28.972187+00:00,934,364488,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:29.428314+00:00,935,364949,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:29.891755+00:00,936,365411,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:30.347845+00:00,937,365872,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:30.811909+00:00,938,366332,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:31.275259+00:00,939,366793,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:31.732082+00:00,940,367254,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:32.195662+00:00,941,367715,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:32.652817+00:00,942,368177,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:33.115673+00:00,943,368637,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:33.579748+00:00,944,369099,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:34.044152+00:00,945,369560,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:34.499835+00:00,946,370022,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:34.963904+00:00,947,370483,256x,200ms,1,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:35.420317+00:00,948,370944,256x,200ms,1,0,0,0,0,0,11,0,0,0,6
2026-09-09T00:12:35.884646+00:00,949,371405,256x,200ms,0,5,31,2,0,20,94,9,0,0,48
2026-09-09T00:12:36.348282+00:00,950,371867,256x,200ms,0,13,67,6,0,5,36,3,0,0,14
2026-09-09T00:12:36.803586+00:00,951,372329,256x,200ms,0,1,20,2,0,0,0,0,0,0,0
2026-09-09T00:12:37.268669+00:00,952,372790,256x,200ms,0,0,0,0,0,0,0,0,0,0,0
2026-09-09T00:12:37.732751+00:00,953,373251,256x,200ms,0,0,7,0,0,2,25,3,0,0,14
2026-09-09T00:12:38.187327+00:00,954,373712,256x,200ms,0,0,15,0,0,0,12,0,0,0,5
2026-09-09T00:12:38.652675+00:00,955,374173,256x,200ms,1,1,15,0,0,1,15,0,0,0,6
2026-09-09T00:12:39.116062+00:00,956,374634,256x,200ms,1,1,11,0,0,2,17,0,0,0,13
2026-09-09T00:12:39.571842+00:00,957,375097,256x,200ms,1,3,21,1,0,0,12,0,0,0,6
2026-09-09T00:12:40.036352+00:00,958,375558,256x,200ms,1,11,52,4,0,33,137,13,0,0,102
2026-09-09T00:12:40.499808+00:00,959,376020,256x,200ms,1,96,389,41,6,70,293,31,4,0,158
2026-09-09T00:12:40.964470+00:00,960,376483,256x,200ms,1,1463,5467,609,181,2763,10110,1131,361,44,9847
2026-09-09T00:12:41.435877+00:00,961,376950,256x,200ms,1,3647,13345,1504,495,3495,12803,1452,478,60,12657
2026-09-09T00:12:41.899795+00:00,962,377418,256x,200ms,0,3280,11981,1360,454,4248,15679,1788,582,74,15612
2026-09-09T00:12:42.371863+00:00,963,377885,256x,200ms,0,2077,7666,865,282,1048,3857,435,142,14,3570
2026-09-09T00:12:42.827835+00:00,964,378352,256x,200ms,0,20,110,14,0,37,187,24,3,0,139
2026-09-09T00:12:43.292676+00:00,965,378814,256x,200ms,0,10,60,6,0,11,67,7,0,0,51
2026-09-09T00:12:43.756355+00:00,966,379277,256x,200ms,0,11,66,7,0,5,36,3,0,0,30
2026-09-09T00:12:44.219847+00:00,967,379738,256x,200ms,0,31,164,21,2,34,177,22,2,0,125
2026-09-09T00:12:44.676655+00:00,968,380200,256x,200ms,1,28,145,18,1,65,305,38,7,0,231
2026-09-09T00:12:45.140107+00:00,969,380664,256x,200ms,1,191,803,98,25,325,1281,152,43,0,1106
2026-09-09T00:12:45.611840+00:00,970,381128,256x,200ms,1,1880,6852,773,259,4051,14861,1677,547,68,14613
2026-09-09T00:12:46.084615+00:00,971,381595,256x,200ms,1,5745,18874,2295,721,12708,25363,5289,1607,234,24244
2026-09-09T00:12:46.547825+00:00,972,382063,256x,200ms,1,17525,27346,8271,2377,17745,27504,8362,2405,354,25426
2026-09-09T00:12:47.020536+00:00,973,382532,256x,200ms,1,12928,26480,6309,1781,13176,26672,6505,1817,264,24834
2026-09-09T00:12:47.484006+00:00,974,383001,256x,200ms,1,12810,26547,6316,1790,14282,26780,6898,1988,290,24918
2026-09-09T00:12:47.948324+00:00,975,383470,256x,200ms,0,13103,26533,6464,1829,12858,26326,6336,1794,260,24526
2026-09-09T00:12:48.420200+00:00,976,383938,256x,200ms,0,13410,26465,6524,1865,12460,26049,5896,1723,244,24332
2026-09-09T00:12:48.891856+00:00,977,384407,256x,200ms,0,3411,13260,1546,472,7815,23985,3608,1068,144,22756
2026-09-09T00:12:49.355674+00:00,978,384874,256x,200ms,0,9354,24815,4277,1275,9356,24862,4281,1274,174,23475
2026-09-09T00:12:49.827753+00:00,979,385342,256x,200ms,0,8863,24473,4056,1211,6284,21326,2881,864,116,20074
2026-09-09T00:12:50.283440+00:00,980,385810,256x,200ms,0,94,411,50,12,203,874,106,29,0,679
2026-09-09T00:12:50.755756+00:00,981,386273,256x,200ms,1,647,2635,313,92,767,3169,378,111,10,2593
2026-09-09T00:12:51.219794+00:00,982,386739,256x,200ms,1,795,3366,405,117,840,3532,426,123,12,3014
2026-09-09T00:12:51.684287+00:00,983,387205,256x,200ms,1,839,3546,427,123,749,3180,383,110,10,2693
2026-09-09T00:12:52.147848+00:00,984,387672,256x,200ms,1,792,3353,403,116,854,3563,427,124,12,2949
2026-09-09T00:12:52.619796+00:00,985,388137,256x,200ms,1,844,3562,433,124,852,3610,443,127,12,3058
2026-09-09T00:12:53.076675+00:00,986,388603,256x,200ms,1,1023,4126,498,147,1117,4384,524,158,14,3439
2026-09-09T00:12:53.547827+00:00,987,389068,256x,200ms,0,1466,5676,674,204,822,3189,380,115,10,2472
2026-09-09T00:12:54.012619+00:00,988,389534,256x,200ms,0,183,752,91,25,55,238,28,6,0,198
2026-09-09T00:12:54.475935+00:00,989,389998,256x,200ms,0,368,1472,177,52,577,2280,272,81,6,1763
2026-09-09T00:12:54.940357+00:00,990,390463,256x,200ms,0,1036,4138,498,147,887,3683,448,130,14,3121
2026-09-09T00:12:55.403988+00:00,991,390928,256x,200ms,0,888,3723,455,131,350,1482,182,52,2,1242
2026-09-09T00:12:55.868632+00:00,992,391394,256x,200ms,0,6,34,3,0,162,688,83,22,0,570
2026-09-09T00:12:56.332480+00:00,993,391856,256x,200ms,0,1003,4208,513,147,1090,4552,554,160,16,3748
2026-09-09T00:12:56.803924+00:00,994,392323,256x,200ms,1,1650,6858,831,237,2150,8912,1073,305,36,7561
2026-09-09T00:12:57.268637+00:00,995,392788,256x,200ms,1,2619,10708,1284,366,2668,10906,1309,373,48,9379
2026-09-09T00:12:57.732838+00:00,996,393255,256x,200ms,1,2716,11114,1333,380,2583,10600,1273,362,46,9127
2026-09-09T00:12:58.204161+00:00,997,393722,256x,200ms,1,2477,10135,1208,346,2329,9478,1121,325,40,8354
2026-09-09T00:12:58.668006+00:00,998,394189,256x,200ms,1,2296,9442,1116,320,2880,11864,1397,396,50,10396
2026-09-09T00:12:59.132478+00:00,999,394656,256x,200ms,1,3060,12547,1476,421,3081,12679,1492,423,54,11106
2026-09-09T00:12:59.603917+00:00,1000,395123,256x,200ms,0,3104,12743,1500,427,3098,12720,1495,425,52,11153
2026-09-09T00:13:00.067909+00:00,1001,395590,256x,200ms,0,3704,14597,1716,499,3800,14903,1755,511,64,13188
2026-09-09T00:13:00.532007+00:00,1002,396057,256x,200ms,0,4001,15656,1842,536,4603,18067,2129,613,78,15930
2026-09-09T00:13:01.004054+00:00,1003,396525,256x,200ms,0,4698,18366,2163,623,4676,18354,2162,621,80,16151
2026-09-09T00:13:01.468707+00:00,1004,396992,256x,200ms,0,4673,18312,2156,622,4738,18555,2184,630,80,16338
